day,cum_net_r
20171004,-146.1478
20171005,-147.283
20171010,-148.5768
20171016,-148.1563
20171017,-146.7076
20171018,-147.7856
20171025,-148.9847
20171026,-150.0863
20171027,-148.6351
20171102,-149.705
20171106,-150.871
20171109,-151.9162
20171114,-153.099
20171116,-154.4349
20171117,-155.532
20171120,-154.0678
20171121,-152.6086
20171122,-153.7071
20171129,-154.7605
20171130,-155.8118
20171201,-156.9855
20171204,-156.5608
20171207,-157.7176
20171208,-158.8295
20171212,-157.9533
20171214,-156.495
20171221,-156.0771
20171228,-157.5805
20180103,-158.8617
20180112,-160.0589
20180116,-159.6482
20180118,-160.7272
20180122,-159.3127
20180123,-157.857
20180124,-158.9567
20180125,-160.2267
20180131,-162.8636
20180202,-161.3895
20180205,-159.9024
20180212,-160.9794
20180213,-160.3062
20180214,-158.8204
20180215,-157.9542
20180216,-157.4914
20180220,-158.5319
20180222,-160.0909
20180223,-161.2438
20180226,-162.4552
20180301,-163.5217
20180306,-162.5066
20180307,-162.0423
20180309,-160.5653
20180312,-161.6342
20180314,-163.3549
20180315,-164.409
20180319,-166.1282
20180320,-165.6691
20180322,-166.7034
20180323,-167.7568
20180326,-166.3056
20180329,-167.3647
20180329,-165.9173
20180403,-166.9612
20180404,-168.2549
20180411,-169.3784
20180412,-168.9115
20180418,-169.9749
20180420,-171.1508
20180423,-172.2004
20180424,-170.7136
20180426,-169.2675
20180427,-170.4314
20180430,-168.9534
20180503,-170.0193
20180504,-168.5452
20180508,-169.6322
20180509,-168.9028
20180510,-170.004
20180511,-169.6194
20180515,-168.1542
20180517,-167.6851
20180518,-168.7936
20180521,-169.9348
20180601,-171.0357
20180605,-172.1122
20180606,-173.2158
20180608,-174.2619
20180611,-175.4322
20180612,-176.6825
20180613,-177.9332
20180614,-177.4785
20180615,-178.5252
20180618,-180.0976
20180622,-181.1851
20180625,-179.6978
20180626,-180.7941
20180627,-181.8809
20180629,-183.0307
20180705,-182.66
20180706,-181.188
20180711,-182.3281
20180712,-183.401
20180716,-181.9482
20180718,-183.0383
20180720,-184.1136
20180724,-182.6341
20180725,-183.7573
20180726,-184.4397
20180727,-184.3323
20180730,-185.3754
20180731,-186.4198
20180806,-185.9553
20180809,-187.107
20180810,-186.6368
20180813,-185.1649
20180815,-183.6831
20180816,-183.0744
20180817,-182.6433
20180820,-183.7834
20180821,-182.3209
20180823,-183.3843
20180827,-181.9441
20180828,-181.7209
20180829,-182.8226
20180829,-182.6
20180830,-182.1724
20180831,-183.2705
20180904,-184.3212
20180905,-185.4158
20180906,-186.4614
20180911,-187.5032
20180912,-188.6811
20180913,-188.2302
20180914,-189.6345
20180917,-188.4049
20180918,-189.4442
20180919,-188.3585
20180926,-188.0039
20181004,-186.5312
20181005,-187.6202
20181008,-186.1578
20181011,-184.6846
20181012,-183.2004
20181015,-184.2359
20181016,-185.2894
20181018,-186.3374
20181019,-184.8501
20181022,-184.3826
20181023,-183.9037
20181024,-182.4189
20181105,-182.1044
20181107,-180.6333
20181108,-181.7076
20181112,-182.8435
20181113,-183.8654
20181114,-182.3869
20181115,-183.4684
20181116,-182.6223
20181120,-181.187
20181121,-182.4131
20181123,-180.9459
20181126,-180.1547
20181127,-181.1909
20181127,-182.2302
20181128,-181.7499
20181129,-182.8209
20181130,-183.875
20181207,-182.3863
20181210,-180.8971
20181212,-179.4165
20181214,-177.9442
20181217,-179.1472
20181218,-178.6828
20181221,-179.7088
20181224,-180.7335
20181226,-181.7795
20181227,-182.8014
20181228,-182.3215
20190103,-183.3679
20190108,-184.4306
20190109,-185.4884
20190110,-184.0142
20190111,-185.0634
20190114,-184.6308
20190115,-184.1677
20190116,-185.2567
20190117,-183.7817
20190118,-183.3183
20190123,-184.5318
20190125,-186.2438
20190128,-185.772
20190201,-186.8626
20190204,-187.9083
20190205,-189.013
20190206,-190.1296
20190207,-189.6501
20190208,-190.7005
20190212,-191.8581
20190214,-190.3761
20190215,-191.4546
20190219,-192.5084
20190220,-193.5983
20190221,-194.7873
20190227,-195.8962
20190228,-197.0273
20190301,-197.581
20190307,-196.155
20190312,-197.715
20190313,-197.2819
20190315,-196.8217
20190318,-196.3819
20190320,-195.9919
20190321,-197.1161
20190322,-196.7335
20190325,-197.7528
20190326,-198.7861
20190327,-197.3432
20190328,-198.517
20190329,-199.5949
20190401,-200.6349
20190404,-201.6763
20190405,-201.3925
20190408,-202.4689
20190409,-203.5501
20190409,-203.2363
20190415,-204.5361
20190416,-205.6613
20190417,-204.1887
20190422,-204.4363
20190424,-204.1233
20190429,-203.8598
20190506,-203.5692
20190509,-203.0984
20190510,-201.612
20190515,-203.0705
20190516,-202.6044
20190517,-202.1363
20190521,-200.7229
20190524,-201.7644
20190528,-201.3088
20190603,-202.3697
20190606,-203.4696
20190607,-204.5092
20190610,-203.0757
20190612,-204.1363
20190613,-205.2353
20190617,-204.7757
20190619,-204.338
20190621,-206.0556
20190625,-205.6138
20190626,-204.5511
20190702,-204.1653
20190705,-202.7295
20190708,-203.8317
20190711,-204.7397
20190712,-203.3262
20190716,-202.8607
20190717,-202.3915
20190718,-203.435
20190722,-203.9653
20190723,-203.5583
20190724,-202.0842
20190726,-200.6032
20190801,-201.6623
20190802,-202.9273
20190805,-201.4397
20190806,-200.9601
20190812,-200.3613
20190815,-199.918
20190822,-201.6325
20190823,-202.6791
20190826,-203.7128
20190829,-203.6502
20190903,-204.725
20190904,-205.377
20190905,-205.0171
20190906,-206.0611
20190910,-205.7144
20190911,-204.4227
20190912,-204.9686
20190916,-204.5004
20190917,-205.5818
20190918,-204.1084
20190920,-205.1981
20190920,-206.3623
20190925,-207.4178
20190926,-206.9553
20190930,-206.5722
20191001,-205.08
20191004,-206.2045
20191007,-207.2471
20191009,-206.8319
20191011,-207.8784
20191016,-209.3346
20191017,-210.3781
20191024,-209.9154
20191025,-209.8056
20191028,-210.8738
