day,cum_net_r
20210329,-509.5971
20210330,-510.7519
20210405,-508.8809
20210406,-506.9432
20210407,-508.115
20210412,-509.2235
20210413,-510.3934
20210414,-511.4473
20210416,-512.7999
20210420,-513.9274
20210422,-515.0031
20210426,-516.3683
20210428,-517.566
20210430,-518.8894
20210504,-520.2663
20210505,-521.3096
20210506,-522.3801
20210507,-524.5718
20210512,-525.6407
20210524,-523.6669
20210526,-524.8585
20210528,-526.2852
20210602,-527.3662
20210611,-525.4226
20210617,-526.4757
20210618,-527.524
20210622,-529.0612
20210623,-530.2403
20210624,-531.4763
20210625,-532.6624
20210630,-533.7934
20210707,-534.8633
20210709,-532.9355
20210712,-530.9609
20210713,-528.9845
20210715,-530.0811
20210716,-528.1041
20210719,-526.1267
20210722,-527.3896
20210723,-525.4179
20210726,-526.5904
20210728,-527.7801
20210730,-525.8136
20210804,-527.0261
20210805,-528.1669
20210810,-529.8976
20210812,-531.1636
20210813,-532.3242
20210816,-530.3649
20210817,-531.5036
20210818,-529.6457
20210820,-530.2034
20210823,-528.2342
20210824,-529.3908
20210825,-531.0187
20210903,-532.0953
20210908,-530.1106
20210909,-529.5002
20210910,-531.111
20210913,-531.1557
20210914,-529.1755
20210916,-527.1895
20210920,-525.2195
20210921,-526.2486
20210923,-524.2626
20210924,-525.3117
20210927,-526.4367
20210928,-527.5602
20210929,-528.7423
20210930,-526.7742
20211001,-527.8075
20211006,-525.8266
20211006,-523.8374
20211007,-524.9046
20211011,-522.9241
20211011,-521.2555
20211012,-522.4111
